subject,predicate,object,source
http://id.nlm.nih.gov/mesh/D001477,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_445,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D002292,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005086,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D002292,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0005584,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D002292,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_4450,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003555,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0009067,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003555,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0003131,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003555,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_9266,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003919,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0004782,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003919,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_9409,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003919,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000873,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003928,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005016,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005198,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1062,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005198,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001083,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005198,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0001994,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005921,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002462,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005921,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2921,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005921,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000099,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005922,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000794,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005922,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005342,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005922,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2986,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005923,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005363,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005923,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1312,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005923,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000097,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006030,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0009297,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006030,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_9432,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006250,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1060,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006250,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0009324,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006463,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001549,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006463,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0005575,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006463,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_12554,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006530,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001382,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006530,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_11823,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006869,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_11111,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006869,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000126,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006869,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005510,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006960,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002474,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006960,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2977,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006977,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001105,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006977,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1073,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006978,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1591,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006978,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0100817,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007673,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2973,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007673,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006820,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007674,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005240,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007674,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_557,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007676,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005300,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007676,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_784,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007680,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002367,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007680,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_263,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007680,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0009726,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007681,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006821,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007681,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2981,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007683,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0008682,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007683,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_12556,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007683,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006637,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007690,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000113,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007690,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_898,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007690,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0020642,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007691,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0015268,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D008181,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0080162,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D008181,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005556,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009393,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_10952,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009393,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001166,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009393,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000123,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009394,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005334,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009394,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_10983,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0001970,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001085,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1063,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009396,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0002667,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009396,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2154,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009396,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006058,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009397,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_12679,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009397,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001567,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009397,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000121,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009400,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006044,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009400,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_11664,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009400,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0009741,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009401,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002331,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009401,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2527,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009402,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0012579,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009402,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_10966,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009402,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006835,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009404,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1184,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009404,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000100,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009404,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005377,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009800,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0010645,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009800,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1056,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D010501,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0012784,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D010501,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006900,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D010501,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2982,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_4479,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0008242,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0018638,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011702,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006938,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011702,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2744,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011704,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0012330,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011704,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006939,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011704,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_11400,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011705,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_11401,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011705,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0007022,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012078,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2972,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012078,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006945,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012078,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0001920,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012080,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006946,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012080,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_13068,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014398,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_9733,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014398,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005938,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014511,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0007008,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014511,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_4676,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014929,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_10632,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014929,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0018105,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015211,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_905,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015211,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0019609,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015432,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2920,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015432,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000793,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015433,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0012578,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015433,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005376,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015433,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_10976,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015499,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0006510,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015499,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_447,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D016263,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0005798,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D016891,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0004691,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D017044,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0110861,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D017624,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0008681,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D017624,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_14515,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D018201,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_4773,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D018201,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0100881,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D018201,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0003130,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D018500,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0009806,https://purl.humanatlas.io/graph/hra-lit
