subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source
HGNC:3815,biolink:has_phenotype,HP:0000112,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3801,biolink:has_phenotype,HP:0100820,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3801,biolink:has_phenotype,HP:0000075,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3801,biolink:has_phenotype,HP:0001970,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3806,biolink:has_phenotype,HP:0006766,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3749,biolink:has_phenotype,HP:0000003,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3749,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3750,biolink:has_phenotype,HP:0008678,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3750,biolink:has_phenotype,HP:0100542,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3754,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3755,biolink:has_phenotype,HP:0000107,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3755,biolink:has_phenotype,HP:0005562,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3763,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3763,biolink:has_phenotype,HP:0012622,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3763,biolink:has_phenotype,HP:0001919,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0003774,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0100820,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0030949,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:6000428,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0001966,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0002907,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0002907,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:3778,biolink:has_phenotype,HP:0030162,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:7983,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:7983,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4019,biolink:has_phenotype,HP:0000121,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4056,biolink:has_phenotype,HP:0000097,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4056,biolink:has_phenotype,HP:0000105,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4056,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4056,biolink:has_phenotype,HP:0012213,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0003774,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000097,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000097,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000121,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000105,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000105,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0005576,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000793,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0012213,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0012213,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4061,biolink:has_phenotype,HP:0002907,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4084,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4084,biolink:has_phenotype,HP:0000107,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4125,biolink:has_phenotype,HP:0000121,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4125,biolink:has_phenotype,HP:0005572,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4125,biolink:has_phenotype,HP:0005571,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4165,biolink:has_phenotype,HP:0000104,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4170,biolink:has_phenotype,HP:0000085,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4170,biolink:has_phenotype,HP:0000104,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0008718,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000121,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000122,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000113,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000110,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000110,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0002049,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0004722,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0008341,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0012622,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4172,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4173,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4173,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0003774,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0000124,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0002049,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0004910,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0012622,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4175,biolink:has_phenotype,HP:0034359,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4177,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4177,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4180,biolink:has_phenotype,HP:0005576,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4189,biolink:has_phenotype,HP:0012622,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4195,biolink:has_phenotype,HP:0000124,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4195,biolink:has_phenotype,HP:0000112,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4195,biolink:has_phenotype,HP:0000107,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4243,biolink:has_phenotype,HP:0010958,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4243,biolink:has_phenotype,HP:0000104,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0100820,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000091,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000100,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000112,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4296,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000086,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000085,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0002667,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000003,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000107,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0000105,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0005580,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0005580,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0002907,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4451,biolink:has_phenotype,HP:0012587,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4311,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4317,biolink:has_phenotype,HP:0008678,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4318,biolink:has_phenotype,HP:0000104,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0010958,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000089,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000086,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000086,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000122,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000110,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000110,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4319,biolink:has_phenotype,HP:0000107,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4379,biolink:has_phenotype,HP:0000003,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4379,biolink:has_phenotype,HP:0000121,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4379,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4389,biolink:has_phenotype,HP:0000110,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4392,biolink:has_phenotype,HP:0000124,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4392,biolink:has_phenotype,HP:0005584,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4392,biolink:has_phenotype,HP:0000787,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4396,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4396,biolink:has_phenotype,HP:0000126,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4398,biolink:has_phenotype,HP:0000122,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4398,biolink:has_phenotype,HP:0000125,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4439,biolink:has_phenotype,HP:0008738,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4439,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4439,biolink:has_phenotype,HP:0012587,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0008738,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0000089,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0000113,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0005562,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0000790,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4440,biolink:has_phenotype,HP:0012587,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4444,biolink:has_phenotype,HP:0008738,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4444,biolink:has_phenotype,HP:0012587,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4492,biolink:has_phenotype,HP:0000083,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
HGNC:4564,biolink:has_phenotype,HP:0000085,biolink:EntityToDiseaseOrPhenotypicFeatureAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/vocab/hp
