subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source
HGNC:11530,biolink:expressed_in,CL:1001107,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11530,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11553,biolink:expressed_in,CL:0000359,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11553,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11553,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11592,biolink:expressed_in,CL:0002138,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11724,biolink:expressed_in,CL:0000071,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11809,biolink:expressed_in,CL:0000071,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11853,biolink:expressed_in,CL:1001285,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11853,biolink:expressed_in,CL:1001096,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11853,biolink:expressed_in,CL:1001099,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:11935,biolink:expressed_in,CL:0000084,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12339,biolink:expressed_in,NCIT:monocyte-derived-cell,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1241,biolink:expressed_in,CL:0000576,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12559,biolink:expressed_in,CL:1001106,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12559,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12559,biolink:expressed_in,CL:1001108,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12559,biolink:expressed_in,CL:1001285,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12663,biolink:expressed_in,CL:1000452,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12663,biolink:expressed_in,CL:1001111,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12692,biolink:expressed_in,CL:1000452,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12692,biolink:expressed_in,CL:1001111,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12692,biolink:expressed_in,CL:0019018,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:12692,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:130,biolink:expressed_in,CL:0000359,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:130,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:130,biolink:expressed_in,CL:0019018,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:130,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:13394,biolink:expressed_in,CL:0000653,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1346,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:13517,biolink:expressed_in,CL:0000653,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:13635,biolink:expressed_in,CL:1001033,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:13635,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1373,biolink:expressed_in,CL:4030019,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1373,biolink:expressed_in,CL:1001432,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1434,biolink:expressed_in,CL:1000849,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1434,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1434,biolink:expressed_in,CL:1000768,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1437,biolink:expressed_in,CL:1000717,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14430,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14467,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14467,biolink:expressed_in,NCIT:transitional-principal-intercalated-cell,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14467,biolink:expressed_in,CL:4030015,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14467,biolink:expressed_in,CL:1000715,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14467,biolink:expressed_in,CL:1000717,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:14881,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1514,biolink:expressed_in,CL:1001106,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1514,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1514,biolink:expressed_in,CL:1001108,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15472,biolink:expressed_in,CL:1000452,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15710,biolink:expressed_in,CL:0019018,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15846,biolink:expressed_in,CL:1001285,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15846,biolink:expressed_in,CL:1001096,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15846,biolink:expressed_in,CL:1001099,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:15979,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16041,biolink:expressed_in,CL:1001005,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16041,biolink:expressed_in,CL:0000115,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16067,biolink:expressed_in,CL:0000359,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16112,biolink:expressed_in,CL:4030021,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1628,biolink:expressed_in,CL:1000695,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1628,biolink:expressed_in,NCIT:monocyte-derived-cell,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1631,biolink:expressed_in,CL:1000695,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1636,biolink:expressed_in,CL:0001056,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1638,biolink:expressed_in,CL:0001056,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16438,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16438,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1673,biolink:expressed_in,CL:0000084,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1675,biolink:expressed_in,CL:0000814,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1675,biolink:expressed_in,CL:0000084,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1677,biolink:expressed_in,CL:0000814,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1677,biolink:expressed_in,CL:0000084,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16892,biolink:expressed_in,CL:0000814,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16892,biolink:expressed_in,CL:0000084,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:16953,biolink:expressed_in,CL:1000742,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1698,biolink:expressed_in,CL:0000236,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1001111,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1001107,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1001106,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1001108,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1000850,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1000849,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1000768,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1748,biolink:expressed_in,CL:1000454,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1764,biolink:expressed_in,CL:0000071,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:17732,biolink:expressed_in,CL:1000742,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:17995,biolink:expressed_in,CL:1000849,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:17995,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18122,biolink:expressed_in,CL:1001096,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18122,biolink:expressed_in,CL:1001099,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18210,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18266,biolink:expressed_in,CL:4030019,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18266,biolink:expressed_in,CL:1001432,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18508,biolink:expressed_in,CL:0000786,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:18688,biolink:expressed_in,CL:1000452,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:1975,biolink:expressed_in,NCIT:capsule-mesenchymal-stromal-cell,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2026,biolink:expressed_in,CL:1001107,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2032,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2037,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:20391,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2045,biolink:expressed_in,CL:1001107,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:20862,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:21411,biolink:expressed_in,CL:0000057,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2155,biolink:expressed_in,CL:0000359,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:21637,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:21637,biolink:expressed_in,CL:1001111,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:21637,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2193,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2197,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2197,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2198,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2209,biolink:expressed_in,CL:1000691,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:222,biolink:expressed_in,CL:1001285,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:222,biolink:expressed_in,CL:1001096,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:222,biolink:expressed_in,CL:1001099,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2298,biolink:expressed_in,CL:0000097,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2303,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2303,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:23091,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:23091,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:23319,biolink:expressed_in,CL:0000653,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:234,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:23616,biolink:expressed_in,CL:4030021,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
HGNC:2389,biolink:expressed_in,CL:1001111,biolink:GeneToEntityAssociation,knowledge_assertion,manual_agent,https://purl.humanatlas.io/collection/hra
